883,881,SUWITO,JAKARTA,-,JAKARTA,SUWITO,0,,true,1,SUWITO,,,,1,1
884,882,TANINDO GRAFIKA GRAPHIC ARTS SUPPLIER,"Jl. Taman Seroja J - 2, Wisma Tropodo - Waru
Sidoardjo","+62 31 8672688, Fax +62 31 8675582","Jl. Taman Seroja J - 2, Wisma Tropodo - Waru
Sidoardjo",TANINDO,30,,true,1,TANINDO GRAFIKA GRAPHIC ARTS SUPPLIER,,,,1,1
885,883,BAPAK TANTIONO,"Jl. Pulo Ayang Raya Blok III S/15
Kaw.Inds.Pulogadung, Jakarta Timur",021-94877369 / 081399553496,"Jl. Pulo Ayang Raya Blok III S/15
Kaw.Inds.Pulogadung, Jakarta Timur",TANTIONO,0,,true,1,BAPAK TANTIONO,,,,1,1
886,884,TEGUH SUKSES MANDIRI,"Jl. Jelambar Utama VI No.45
Jakarta Barat",-,"Jl. Jelambar Utama VI No.45
Jakarta Barat",TEGUH SUKSES,30,63007587031000,true,1,TEGUH SUKSES MANDIRI,,,,1,1
887,885,TERUNA GRAFICA,"Jl. Danau Sunter Barat A3 / 9, Sunter Podomoro, Jakarta Utara","(021) 682109, 6459887, Fax 682109","Jl. Danau Sunter Barat A3 / 9, Sunter Podomoro, Jakarta Utara",TERUNA GRAFICA,0,,true,1,TERUNA GRAFICA,,,,1,1
888,886,TIMUR AGUNG,"Jl. Kepu Timur 238, Jakarta Pusat",-,"Jl. Kepu Timur 238, Jakarta Pusat",TIMUR AGUNG,0,,true,1,TIMUR AGUNG,,,,1,1
889,887,TOKO KERTAS MILENIA,"Jl.Kanggraksan No.17 
Cirebon",0231-484981,"Jl.Kanggraksan No.17 
Cirebon",TOKO KERTAS MILENIA,0,,true,1,TOKO KERTAS MILENIA,,,,1,1
890,888,Toko Kertas Siliwangi,"Jl. Pramuka No. 10
Jakarta Timur",Telp + Fax : 021 8582010,"Jl. Pramuka No. 10
Jakarta Timur",Toko Kertas Siliwang,0,,true,1,Toko Kertas Siliwangi,,,,1,1
891,889,PERCETAKAN TOMASU,"Jl. H. Yakub Saidi  No.13
Jatinegara , Jakarta Timur",(021) 8193907,"Jl. H. Yakub Saidi  No.13
Jatinegara , Jakarta Timur",TOMASU,0,,true,1,PERCETAKAN TOMASU,,,,1,1
892,890,TOPCOM MULTIPAP,"Komp. Perkantoran Grogol Permai, Jl. Latumenten 19 Blok H - 14, Grogol Petamburan, Jakarta Barat",(021) 5649162,"Grogol Permai No. 14 - 15,
Jakarta Barat",TOPCOM,0,13524434036000,true,1,TOPCOM MULTIPAP,,,,1,1
893,891,TOPPAN INDAH OFFSET PRINTING,"Jl. Gajah Mada 162-C, 3rd Floor, Jakarta 11130","(021) 6253273, Fax : 6253277","Jl. K. S. Tubun, Tangerang",TOPPAN INDAH,0,,true,1,TOPPAN INDAH OFFSET PRINTING,,,,1,1
894,892,TRIBUN KALTIM,"Jl. Indrakila, Straat III Dalam Rt 52 No. 1 Balikpapan","(0542) 735015, Fax : 735013","Jl. Indrakila, Straat III Dalam Rt 52 No. 1 Balikpapan",TRIBUN KALTIM,0,,true,1,TRIBUN KALTIM,,,,1,1
895,893,TRINITAS MULIA PERSADA,"Jl. Hasanudin 109
Salatiga",(0298) 328017,"Jl. Hasanudin 109
Salatiga",trinitas,0,,true,1,TRINITAS MULIA PERSADA,,,,1,1
896,894,TRIO JAYA,"Jl. Otista 68
Jakarta Timur","+62 21 8510123-111-007, fax +62 21 8520169","Jl. Otista 68
Jakarta Timur",TRIO JAYA,0,,true,1,TRIO JAYA,,,,1,1
897,895,TRIOWARNA GEMPITA,"Pluit Kencana Raya 64
Jakarta Utara",(021) 6616118,"Pluit Kencana Raya 64
Jakarta Utara",TRIO WARNA,30,,true,1,TRIOWARNA GEMPITA,,,,1,1
898,896,TUNAS SEJAHETRA,"Jl. Baru No. 6, Kebayoran Lama 
Jakarta Selatan",021-42803484,"Jl. Baru No. 6, Kebayoran Lama 
Jakarta Selatan",TUNAS SEJAHTERA,0,,true,1,TUNAS SEJAHETRA,,,,1,1
899,897,UNITUBES INDAH,"Jl. Rungkut Industri I / 19,
Surabaya","(031) 8417307, 8413114","Jl. Rungkut Industri I / 19,
Surabaya",UNITUBES,0,,true,1,UNITUBES INDAH,,,,1,1
900,898,PERCETAKAN UTAMA,"Jl. Bumimas RT.02/05 Kel. Jatiuwung, Kec. Jatiuwung
 Kodya Tangerang 15137","(021) 5916111, Fax : 5918111","Jl. Bumimas RT.02/05 Kel. Jatiuwung, Kec. Jatiuwung
 Kodya Tangerang 15137",UTAMA,0,0,true,1,PERCETAKAN UTAMA,,,,1,1
901,899,VARIA MALTA,"Jl. Kalibaru V No. 53, Jakarta Pusat",(021) 4221749,"Jl. Kalibaru V No. 53, Jakarta Pusat",VARIA MALTA,0,,true,1,VARIA MALTA,,,,1,1
902,900,VBL MEDIA,"Victory News Jl. CR H Mooy No. 17A
Kupang, NTT","Ibu Julie, siska(T.7269884 F.7269885)","Jl. Limau 1 No. 5
Gandaria
Jakarta Selatan

Jl. Rajawali 14 Blok HD No. 6-8
Pondok Aren, Bintaro Sektor 9",VBL MEDIA,0,,true,1,VBL MEDIA,,,,1,1
903,901,VICTORY GRAFISINDO,Jl. Raya Pegangsaan II / 17 Km. 3 Jakarta Utara 14250,(021) 4603030,Jl. Raya Pegangsaan II / 17 Km. 3 Jakarta Utara 14250,VICTORY GRAFISINDO,0,,true,1,VICTORY GRAFISINDO,,,,1,1
904,902,VISINDO ARTAPRINTING,"Komp. Pergudangan Karya, Blok C No. 9 - 15
Jl. Raya Kamal Indah
Jakarta 11810","+62 21 55951088, fax. +62 21 55951089/900","Komp. Pergudangan Karya, Blok C No. 9 - 15
Jl. Raya Kamal Indah
Jakarta 11810",VISINDO,0,,true,1,VISINDO ARTAPRINTING,,,,1,1
905,903,WAHANA JAVA SEMESTA INTERNATIONAL,"Jl. Letnan Jidun No. 7
Kepanden Serang",-,"Jl. Letnan Jidun No. 7
Kepanden Serang",WAHANA BANTEN,0,,true,1,WAHANA JAVA SEMESTA INTERNATIONAL,,,,1,1
906,904,WAHANA CIREBON PRESS INTERMEDIA,"JL. Perjuangan No. 9
Cirebon 45153","231 483531, 483532. Fax +62 231 483533","JL. Perjuangan No. 9
Cirebon 45153",WAHANA CIREBON,0,,true,1,WAHANA CIREBON PRESS INTERMEDIA,,,,1,1
907,905,WAHANA PRINTING,"Jl. Meruya Ilir Raya No.5
Meruya Ilir, Kembangan,
Jakarta Barat 11620

Sebelum perumahan Intercon",T: 5847279 / 5860090 F:5840144,"Jl. Meruya Ilir Raya No.5
Meruya Ilir, Kembangan,
Jakarta Barat 11620",wahanaprinting,0,,true,1,WAHANA PRINTING,,,,1,1
908,906,WAHYU DHARMA PERSADA,"Sunter Agung Podomoro Blok O1
Jl. Agung Timur 2 No. 50
Jakarta 14350","(021) 6510618, 6510843, fax. 65304418","Sunter Agung Podomoro Blok O1
Jl. Agung Timur 2 No. 50
Jakarta 14350",WAHYU DHARMA,0,,true,1,WAHYU DHARMA PERSADA,,,,1,1
909,907,WAHYU DHARMA PERKASA,"Jl. Agung Timur 2 No. 50 Blok O - 1
Sunter Agung Podomoro - Sunter",(021) 6510618,"Jl. Agung Timur 2 No. 50 Blok O - 1
Sunter Agung Podomoro - Sunter",WAHYU DHARMA PERKASA,0,,true,1,WAHYU DHARMA PERKASA,,,,1,1
910,908,SINERGI PRINTING,"Jl. Fatmawati No. 51B
(samping grafika film)","(021) 7509560, fax. 7695714","Jl. Fatmawati No. 51B
(samping grafika film)",WANDA GRAFIKA,30,,true,1,SINERGI PRINTING,,,,1,1
911,909,MULTI SINERGI,"Jl. RS Fatmawati No.7 B
Jakarta Selatan",-,"Jl. Haji Batong I/54A,Terogong
Jakarta Selatan.",WANDA GRAFIKA II,0,,true,1,MULTI SINERGI,,,,1,1
912,910,WARINGIN,"Jl. Kebahagiaan Raya No. 69, Jakarta Barat 11140","(021) 633 4305, 633 6375, 633 6376","Jl. Kebahagiaan Raya No. 69, Jakarta Barat 11140",WARINGIN,0,,true,1,WARINGIN,,,,1,1
913,911,WEB SISTIM SERVIS,"Jl. Hang Lekir VI No. 9
Jakarta 12120","(021) 7392318, Fax : 7394645","Jl. Hang Lekir VI No. 9
Jakarta 12120",WEB,0,,true,1,WEB SISTIM SERVIS,,,,1,1
914,912,WIBAWA MULIA ABADI,"Delta Silicon Blok L 2 No. 11 -12,
Cikarang",(021) 89908633,"Delta Silicon Blok L 2 No. 11 -12,
Cikarang",WIBAWA MULIA,0,,true,1,WIBAWA MULIA ABADI,,,,1,1
915,913,WIDYA SHINTA,"Jl. Otto Iskandardinata No. 39, Jakarta Timur 13330","(021) 8564145, Fax : 4701295","Jl. Otto Iskandardinata No. 39, Jakarta Timur 13330",WIDYA,0,,true,1,WIDYA SHINTA,,,,1,1
916,914,WIDYA WAHANA,"Jl. Otto Iskandardinata 78 / 18
Jakarta Timur 13330","(021) 8196339, 8198431, fax. 8508222","Jl. Otto Iskandardinata 78 / 18
Jakarta Timur 13330",WIDYA WAHANA,0,,true,1,WIDYA WAHANA,,,,1,1
917,915,WIKSON PERKASA,"Jl. Pulo Asem Utara XI / 6, Jakarta 13220","(021) 4890770, 4750728, Fax : 4701295","Jl. Pulo Asem Utara No. 71, Jakarta 13220",WIKSON,0,,true,1,WIKSON PERKASA,,,,1,1
918,916,WIN KARYA,"Jl. Penjernihan 11 No. 12
Jakarta Pusat","021 573 4548, 021 572 0158 fax 5749127","Jl. Penjernihan 11 No. 12
Jakarta Pusat",WIN KARYA BERSAUDARA,0,,true,1,WIN KARYA,,,,1,1
919,917,WIN KREASINDO,"Jl. Jelambar Selatan X No. 50 A
Jakarta Barat","(021) 5630029 / 5675035, fax 56978843",Jl. Pakuon Blok G No. 12,WIN KREASINDO,0,,true,1,WIN KREASINDO,,,,1,1
920,918,WISNU GRAFIKA,"Jl. Benda No. 12 D, Kemayoran
Jakarta Pusat","(021) 4247246, 70131029, 081314843690","Jl. Benda No. 12 D, Kemayoran
Jakarta Pusat",WISNU GRAFIKA,0,0,true,1,WISNU GRAFIKA,,,,1,1
921,919,WAHANA SEMESTA JAKARTA,"Jl. Letnan Jidun No. 7,
Kepanden Serang",-,"Jl. Letnan Jidun No. 7,
Kepanden Serang",WSI - Serang,0,,true,1,WAHANA SEMESTA JAKARTA,,,,1,1
922,920,WUJUD UNGGUL,"Bendul Merisi Selatan No. 17, Surabaya","TELP. (031) 8434885, FAX : (031) 8436938","Bendul Merisi Selatan No. 17, Surabaya",WUJUD UNGGUL,0,,true,1,WUJUD UNGGUL,,,,1,1
923,921,SAHABAT KURNIA,"Jl. Dwi Warna No. 7, Mangga Besar, Jakarta",(021) 6495339 Fax : 6490363,"Jl. Dwi Warna No. 7, Mangga Besar, Jakarta",YUSMAN,0,,true,1,SAHABAT KURNIA,,,,1,1
924,922,Carport,-,-,,Vehicle,0,,true,1,Carport,,,,2,1
925,923,Marga Motor,-,-,,Vehicle,0,,true,1,Marga Motor,,,,2,1
926,924,Mandala Dumastio,-,-,,Ekspedisi,0,,true,1,Mandala Dumastio,,,,2,1
927,925,Toko Bangunan Graha Raya,-,-,,GA Supply,0,,true,1,Toko Bangunan Graha Raya,,,,2,1
928,926,Sensen,-,-,,Ekspedisi,0,,true,1,Sensen,,,,2,1
929,927,Haryono,-,-,,Tour & Travel,0,,true,1,Haryono,,,,2,1
930,928,Bunda Gas,-,-,,Production Consumables,0,,true,1,Bunda Gas,,,,2,1
931,929,Printing Service Solution,Komp. Mutiguna Blok a No. 2 Serpong Tangerang,021 5399585,,,0,,true,1,,Suci Tanaja,,,2,1
932,930,Chemifin Jaya Utama,-,-,,Chemlock 205 / Lem,0,,true,1,Chemifin Jaya Utama,,,,2,1
933,931,DS Chemport Malaysia,"No.22 Jl. Jurunilai U1/20, Seksyen U1, Hicom Glenmarie Ind. Estate, 40150 Shah Alam - Selangor, Malaysia.
",-,,Printing Chemicals,0,,false,1,,"Maslina Miselan, Iris Chong",,,2,1
934,932,Indochemical Citra Kimia,-,-,,S003,0,,true,1,Indochemical Citra Kimia,,,,2,1
935,933,Inti Jaya Makmur,"Jl. Kembang Murni 2 Blok L3 No. 1A, Puri Indah - Jakarta Barat
",021-58355040,,"S006, S003",0,,true,1,,Anton,,,2,1
936,934,Mitramedilab,-,-,,Thermo Hygro Meter,0,,true,1,Mitramedilab,,,,2,1
937,935,Multilab Adisurya Mandiri,"Jl.Tanjung Selor No.7, Jakarta Pusat, 
",021-63859557,,KCI Calibration Solution,0,,true,1,,Andre Pocris,,,2,1
938,936,Mulya Adhi Paramita,"Jl. Taman Pluit Kencana No. 6-7, Jakarta
",021-6621748,,"S006,S003,S005",0,,true,1,,Angel ,,,2,1
939,937,Pelita abadi Sentosa,-,-,,S006,0,,true,1,Pelita abadi Sentosa,,,,2,1
940,938,Samchem Prasandha,-,-,,"S006,S003,S005",0,,true,1,Samchem Prasandha,,,,2,1
941,939,Pro blanket bars GmbH,"Siedlerstrabe 48 D-71126 Gaufelden, Germany
",-,,Bars,0,,false,1,,"Mari Istepanian, Jon Gardner",,info@pro-blanketsbar.de,2,1
942,940,Scarioni Stampaggi SNC,"Via Brera 4/F I-27010 Zeccone ( PV ) , Italy
",-,,Bars,0,,false,1,,Rossela,,,2,1
943,941,Ekasurya Inout Indonesia,"Jl. Tanjung No. 9 Komp. Multiguna Niaga 2 Lippo Cikarang - Bekasi
",021-89906301,,Tesa HAF 8401,0,,true,1,,Lilik Winarti,,,2,1
944,942,United Chemicals,"Jl. Kesehatan No. 21
Jakarta",-,,"A001, A003, A008",0,,true,1,,Yuni,"021 38901919, 021 38901909",,2,1
945,943,Westland Gummiwerke GmbH & Co.KG,"WestlandstraBe 6 D-49324 Melle, Germany
",-,,"Compound, steel cores, wrap paper",0,,false,1,,Lars Dreyer,,,2,1
947,944,SOLUSI GRAFIKA PRATAMA,"JL.Sutrisno No.230 D/352 N
Medan 20216",-,"JL.Sutrisno No.230 D/352 N
Medan 20216",BAPAK KEVIN,0,27169507122000,true,1,SOLUSI GRAFIKA PRATAMA,,,,1,1
948,945,MEDIA TRIBUN YOGYA,"Jl. Jend Sudirman No. 52 RT/RW : 03/10 Kotabaru 
Yogyakarta - 55224",-,"Jl.Palmerah Barat No.35 Kel.Gelora
Kec.Tanag Abang
Jakarta Pusat 10270",MEDIA TRIBUN JOGJA,0,30412597541000,true,1,MEDIA TRIBUN YOGYA,,,,1,1
949,946,Kalimantan Mandiri,Jl. Pangeran Antasari No.40 Pangkalan Bun.Kalimantan Tengah,"Tlp:(0532)28817,Fax:(0532)28818",Jl. Pangeran Antasari No.40 Pangkalan Bun.Kalimantan Tengah,Kalimantan Mandiri,0,,false,1,Kalimantan Mandiri,,,,1,1
950,947,HADI  WIHONO,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Mitra abadi,HADI WIHONO-MITRA AB,0,27400803416000,true,1,HADI  WIHONO,,,,1,1
952,948,SUMSEL MEDIA GRAFIKA,Jl. Alamsyah Ratu Prawira Negara No 120 RT 052 RW 016 Ilir Barat I Palembang Sumatera Selatan,-,"Jl. Palmerah Selatan No. 3, 
(Gedung ex. Tabloid Bola)
Jakarta 10270.",SUMSEL MEDIA GRAFIKA,0,30238679307000,true,1,SUMSEL MEDIA GRAFIKA,,,,1,1
953,949,DESINDO PUTRA MANDIRI,"Jalan Raya Bogor KM 28 
Bogor",T : 98022947 F : 8014711,,DESINDO PUTRA MANDIR,0,,false,1,DESINDO PUTRA MANDIRI,,,,1,1
954,950,TIMUR PASIFIC,Kebayoran Lama,-,Kebayoran Lama,TIMUR PASIFIC,0,,false,1,TIMUR PASIFIC,,,,1,1
955,951,GACHIWA PRINT,Jl. Rosela Raya No. 15 RT 10 RW 04 Kelurahan Wijaya Kusuma Kecamatan Grogol Petamburan Jakarta Barat DKI Jakarta Raya,-,"GMMP
Jl. Rosela Raya Blok P No. 209 RT 07/04 Wijaya Kusuma Grogol Petamburan - Jakarta Barat",gachiwa,0,313658007036000,true,1,GACHIWA PRINT,,,,1,1
956,952,GLOBAL MANDIRI PRINT,"Jl. Raya Rumah Sakit Fatmawati
No. 110A",-,"Jl. Raya Rumah Sakit Fatmawati
No. 110A",global mandiri print,0,,false,1,GLOBAL MANDIRI PRINT,,,,1,1
957,953,PERUM PERCETAKAN UANG RI,Jl. Falatehan No. 4 Kebayoran Baru Jakarta Selatan,-,"Desa Parung Mulya Kec.Ciampel
Kab Karawang,Jawa barat",PERURI,0,10004992051000,true,3,PERUM PERCETAKAN UANG RI,,,,1,1
958,954,PT Central Sahabat Baru,Jl. Geluran Utara No. 20 Taman Sepanjang,T : 031-7860899 F : 031-7877789,,Central Sahabat,0,,false,1,PT Central Sahabat Baru,,,,1,1
959,955,AKSARA GRAFIKA MAKASSAR,"Komp. Pergudangan dan Industri
Parangloe Indah Blok F3/15-17
Jl. Ir. Sutami, Tamalanrea,
Parangloe - Makassar",-,"Komp. Pergudangan dan Industri
Parangloe Indah Blok F3/15-17
Jl. Ir. Sutami, Tamalanrea,
Parangloe - Makassar",aksara makassar,30,32608119801000,true,1,AKSARA GRAFIKA MAKASSAR,,,,1,1
960,956,SUSAN OFFSET,"Jl. Wolter Monginsidi No. 1A
Tlogosari Wetan
Pedurungan - Semarang",-,"Jl. Wolter Monginsidi No. 1A
Tlogosari Wetan
Pedurungan - Semarang",susanoffset,0,27754720518000,true,1,SUSAN OFFSET,,,,1,1
961,957,MULIAOFFSET PACKINDO,"Jl. Madukoro B 32-34,
Tawang Mas - Semarang Barat
Semarang",-,"Jl. Madukoro B 32-34,
Tawang Mas - Semarang Barat
Semarang",MULIAOFFSET,30,29149713511000,true,1,MULIAOFFSET PACKINDO,,,,1,1
962,958,KOALA PRINTING,Jl. Raya Setu No. 1 Cipayung,-,Jl. Raya Setu No. 1 Cipayung,Koala Printing,30,,true,1,KOALA PRINTING,,,,1,1
963,959,BINAMUDA MUTU PRINTINDO,"Jl. Raya Asrama Divisi I Kostrad
No.64 RT.003 RW.002
Kel. Cilodong Kec. Cilodong
Depok, Jawa Barat",-,"Jl. Raya Asrama Divisi I Kostrad
No.64 RT.003 RW.002
Kel. Cilodong Kec. Cilodong
Depok, Jawa Barat",BINAMUDA,30,700621733412000,true,1,BINAMUDA MUTU PRINTINDO,,,,1,1
964,960,WIDYA DUTA GRAFIKA,"Jl. Honggowongso No. 139
Kratonan - Surakarta",-,"Jl. Honggowongso No. 139
Kratonan - Surakarta",WIDYA DUTA,30,11323565526000,true,1,WIDYA DUTA GRAFIKA,,,,1,1
965,961,ROYAL PRINPACK,"Kapuk Kamal No. 45 RT 001 RW 003, Kamal Muara Penjaringan Jakarta Utara DKI Jakarta - 14470",-,Jl. Raya Klari No. 45 Karawang 41371,ROYAL PRINPACK,30,15920911047000,true,1,ROYAL PRINPACK,,,,1,1
966,962,LUXEPACKINDO,"Buah Dua No.40 RT.004 RW.004, Rancaekek Wetan Rancaekek Kab. Bandung Jawa Barat",-,"Jl. Terusan Kiaracondong No. 2 
Jawa Barat 
Bandung 40286",LUXEPACKINDO,30,316099829444000,true,1,LUXEPACKINDO,,,,1,1
967,963,ARTA UNGGUL PRATAMA,"Gedung Graha Utama 2 Floor Kav 206
Jl. Raya Ps. Minggu km. 17 No. 21
Pejaten Timur - Jakarta",-,"Gedung Graha Utama 2 Floor Kav 206
Jl. Raya Ps. Minggu km. 17 No. 21
Pejaten Timur - Jakarta",ARTA UNGGUL,30,,true,1,ARTA UNGGUL PRATAMA,,,,1,1
968,964,Aji - kayu papan ,,,,Aji,0,,true,1,Aji - kayu papan ,,,,2,1
969,965,"Tri ""R"" Jaya Purnama","Jl. Abdul Rahman Saleh No. 18, Jurumudi Tangerang",021-55794182,,Heru,0,,true,1,"Tri ""R"" Jaya Purnama",heru.pep@gmail.com,,021-5520702,2,1
970,966,"Rexton Indocoating, Indana Paint","Jl. Karya Timur 64, Malang","0341-493500, 0341-482727",,Wiyono,0,,true,1,"Rexton Indocoating, Indana Paint",,,,2,1
971,967,Teknik Logam,-,021-6315909,,,0,,true,1,Teknik Logam,,,,2,1
972,968,Putra Dimas,"Jl. Kampung Nanggung, Bangun Jaya, Cigudeg - Bogor",85780918660,,"Kayu Papan
",0,,false,1,,Wahid,85780918660,,2,1
973,969,Navin Global Perkasa,"LTC Building, GF 2 Floor Blcok B 19 No. 3, Jakarta Barat
",021 62320950,,,0,,true,1,Navin Global Perkasa,Nani,8121861540,navin_gp@hotmail.com,2,1
974,970,Depoteknik Duta Perkakas,"Komp. Glodok Jaya No 82 Jakarta
",021 6255333 ,,,0,,true,1,Depoteknik Duta Perkakas,Harmon,82114930357,apriliahar@depoteknik.com,2,1
975,971,Gudang Surabaya,Surabaya,,,,0,,true,1,Gudang Surabaya,,,,1,1
976,972,Stock,Stock,,,,0,,true,1,Stock,,,,1,1
977,973,Tjokro Bersaudara,Jl. Raya Gatot Subroto KM 3 Tangerang,021 5524413,,,0,,true,1,,Richard Santoso,8128126800,,2,1
978,974,GRAMEDIA UNIT CIKARANG,"Jl. Palmerah Selatan No. 22
Gelora Tanah Abang
Jakarta Pusat", T : 30002288 F : 30002286/87,"Jl. Angsana Raya Blok A2 No. 1
Delta Silicone Industrial Park
Lippo Cikarang - Bekasi 17550",GRAMEDIA CIKARANG,30,10026896092000,true,1,GRAMEDIA,,,,1,1
979,975,GRAMEDIA UNIT BDG 1,"Jl. Palmerah Selatan No. 22
Gelora Tanah Abang
Jakarta Pusat",022 7780049 fax : 022 7780050/7783006,"Kawasan Industri Dwipapuri Abadi 
Jl. Raya Ranca Ekek Km 24.5
Kab. Sumedang - Jawa Barat",GRAMEDIA,30,10026896092000,true,1,GRAMEDIA,,,,1,1
980,976,GRAMEDIA UNIT BDG II,"Jl. Palmerah Selatan No. 22
Gelora Tanah Abang 
Jakarta Pusat",022 7798310 fax : 022 7790185,"PT. Sunsilon Utama
Jl. Raya Ranca Ekek Km 27
Sumedang - Jawa Barat",GRAMEDIA,30,10026896092000,true,1,GRAMEDIA,,,,1,1
981,977,GRAMEDIA UNIT TAMAN TEKNO,"Jl. Palmerah Selatan No. 22 
Gelora Tanah Abang
Jakarta Pusat",Tlp. (021) 75883965/66/67 Fax : 75883969,"Kaw. Industri Pergudangan Taman Tekno BSD sektor XI Blok D Kav. 6-7, BSD City 
Tangerang Selatan",GRAMEDIA,0,10026896092000,true,1,GRAMEDIA,,,,1,1
982,978,HADI WIHONO-PELANGI ,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Pelangi Indah Grafika,HADI   WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
983,979,HADI WIHONO-MITRA ABADI,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Mitra abadi,HADI  WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
984,980,HADI WIHONO-MECOSUPR,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Mecosuprime,HADI  WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
985,981,HADI WIHONO-GANECHA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,Ganecha,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
986,982,HADI WIHONO-PT.AGUNG,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,PT Agung,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
987,983,HADI WIHONO-GAP,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,GAP,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
988,984,HADI WIHONO - INTERM,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,Intermedia,HADI WIHONO,0,27400803416000,false,1,HADI WIHONO,,,,1,1
989,985,HADI WIHONO-COMETA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,PT Cometa,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
990,986,HADI WIHONO-MAJUBHAKTI,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Majubhakti,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
991,987,HADI WIHONO-KENCANA ,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Kencana,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
992,988,HADI WIHONO-Bpk.Pele,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Bapak Pele,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
993,989,HADI WIHONO-Ibu Caca,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,Ibu caca,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
994,990,HADI WIHONO-GLOPAC,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Glopac,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
995,991,HADI WIHONO-Double F,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,"Telp. 021-55774555, Fax. 021-55745888",Double,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
996,992,HADI WIHONO-LISTAKWA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Listakwarta,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
997,993,HADI WIHONO-PRIMA GR,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Prima grafika,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
998,994,HADI WIHONO-REFIKA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Refika,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
999,995,HADI WIHONO-ENKA PARAHYANGAN,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Enka Parahyangan,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1000,996,HADI WIHONO-RADAR BO,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Radar Bogor,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1001,997,HADI WIHONO-ALLEGRA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Allegra,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1002,998,HADI WIHONO-SANTANA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Santana,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1003,999,HADI WIHONO-PERC.UTA,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Perc utama,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1004,1000,HADI WIHONO-PRINTEC ,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,-,Printec,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
1005,1001,HADI WIHONO-SWARGALO,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang Banten,-,Swargaloka,HADI WIHONO,0,27400803416000,true,1,HADI WIHONO,,,,1,1
