Id,ContactGroupId,Name,NamaFakturPajak,Address,DeliveryAddress,NPWP,Description,ContactNo,PIC,PICContactNo,Email,IsTaxable,TaxCode,ContactType,DefaultPaymentTerm,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
860,1,SIEM & CO.,SIEM & CO.,"Jl. Garuda 86, Jakarta 10620","Jl. Garuda 86, Jakarta 10620",,SIEM & CO,"(021) 4257620, 4258062, Fax 4257619",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:07,
861,1,SIGMA,SIGMA,"Jl. Pondasi No. 5, Jakarta Timur","Jl. Pondasi No. 5, Jakarta Timur",,SIGMA2,(021) 4714747,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:07,
862,1,SINAR AGUNG,SINAR AGUNG,"Jl. Arjuno No.42 
Bandung","Jl. Arjuno No.42 
Bandung",,SINAR AGUNG,"(022) 6030750, 6017776",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
863,1,SINAR JAYA ABADI,SINAR JAYA ABADI,"Jl. Kelapa Sawit 1 No. 28, Rt. 001 Rw. 010, Jakarta Timur","Jl. Kelapa Sawit 1 No. 28, Rt. 001 Rw. 010, Jakarta Timur",,SINAR JAYA,"(021) 8198313, 8578560",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
864,1,PERCETAKAN SINAR KARYA,PERCETAKAN SINAR KARYA,"Jl. Mangga Besar 4R No. 22, Jakarta Barat","Jl. Mangga Besar 4R No. 22, Jakarta Barat",,SINAR KARYA,"(021) 6286745, 6599163, Fax 6396728",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
865,1,SINAR KAWI MULIA SEJATI,SINAR KAWI MULIA SEJATI,"Jembatan KawiI II No. 8
Jakarta","Jl. Kapuk Kamal No.16
Jakarta Utara - 11720",,SINAR KAWI MAS,"(021) 5552963, 9247487, fax 5552937",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
866,1,SINAR MAKMUR,SINAR MAKMUR,"Jl. Kamal Muara III / 12,
Kapuk Kamal,
Jakarta Barat 14470","Jl. Kamal Muara III / 12,
Kapuk Kamal,
Jakarta Barat 14470",,SINAR MAKMUR,"(021) 5551619, 5551621; Fax 5554067",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
867,1,SINAR MULIA ABADI,SINAR MULIA ABADI,"Peternakan III,gudang 55
Kapuk","Peternakan III,gudang 55
Kapuk",,SINAR MULIA ABA,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
868,1,SINAR PALEM SUKSES,SINAR PALEM SUKSES,"Jl. Kedoya Raya Al-Kamal, No. 18 F - G, Kedoya Selatan, Kb. Jeruk
Jakarta Barat 11520","Jl. Kedoya Raya Al-Kamal, No. 18 F - G, Kedoya Selatan, Kb. Jeruk
Jakarta Barat 11520",,SINAR PALEM,"(021) 58303160, fax (021) 58303184",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
869,1,SINAR PELITA SENTOSA,SINAR PELITA SENTOSA,"Jl. Muara Karang Blok O 8 Timur No. 64 - 65, Jakarta Utara","Jl. Muara Karang Blok O 8 Timur No. 64 - 65, Jakarta Utara",,SINAR PELITA,"(021)5401615, 6610886, Fax 6681628",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:20,2014-12-22 12:11:08,
870,1,SINERGI PUSTAKA INDONESIA,SINERGI PUSTAKA INDONESIA,"Jalan Suryalaya III No. 19
Cijagra - Bandung 40265","Jl. Lapangan Kobra RT 04/01
Tambun - Bekasi Timur",22357263424000,SINERGI PUSTAKA INDO,88374713,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:08,
871,1,SOLO MURNI,SOLO MURNI,"Jl. A. Yani No. 7 
Surakarta","Jl. A. Yani No. 7 
Surakarta",11323797526000,SOLO MURNI,(0271) 714505,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:08,
872,1,PERCETAKAN SPIRIT,PERCETAKAN SPIRIT,"Jl. Muwardi Raya No.29
Grogol – Jakarta Barat","Jl. Muwardi Raya No.29
Grogol – Jakarta Barat",0,SPIRIT,021-56960807 F. 021-5606918,,,,False,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 16:04:58,
873,1,STAR INDO UTAMA,STAR INDO UTAMA,"Jl. Vikamas Raya Blok B No. 48
Komplek Villa Kapuk Mas 1
Jakarta","Jl. Vikamas Raya Blok B No. 48
Komplek Villa Kapuk Mas 1
Jakarta",,STAR INDO,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
874,1,SUPRA NIAGA SUKSES,SUPRA NIAGA SUKSES,"Jl. Kamal Raya, No. 18 A
Jakarta Utara","Jl. Kamal Raya, No. 18 A
Jakarta Utara",,SUDI MAMPIR,"(021) 5553617, 5550670",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
875,1,SUGITAMA PRINTING ANUGERAH,SUGITAMA PRINTING ANUGERAH,"Jl. Bungur Besar Raya, No. 139 C
Jakarta","Jl. Bungur Besar Raya, No. 139 C
Jakarta",,SUGITAMA PRINTING,"(021) 4229405, Fax. (021) 42802763",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
876,1,SUMBER REJEKI,SUMBER REJEKI,"Jl. Embong Trengguli No. 18
Surabaya","Jl. Embong Trengguli No. 18
Surabaya",,SUMBER REJEKI,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
877,1,SUMBER SARI,SUMBER SARI,"Jl. Long 89 Cijreh
Bandung","Jl. Long 89 Cijreh
Bandung",,SUMBER SARI,Telp/fax: 022 6037661 Telp: 022 6033300,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
878,1,SURYA ABADI OFFSET,SURYA ABADI OFFSET,"Jl. MT. Haryono 639
Semarang
Telp (024) 8313394","Jl. MT. Haryono 639
Semarang",,SURYA ABADI,Telp (024) 8313394,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
879,1,SURYA BALI PRINTING,SURYA BALI PRINTING,"Jl. Taman Sari IX No. 9 - 10, Jakarta 11150","Jl. Taman Sari IX No. 9 - 10, Jakarta 11150",,SURYA BALI,"(021) 6283594, 6396885, Fax 6599174",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
880,1,SURYA GRAFIKA,SURYA GRAFIKA,"Jl. Kepuh Selatan 38
Jakarta Pusat","Jl. Kepuh Selatan 38
Jakarta Pusat",,SURYA GRAFIKA,"(021) 4243725, 4202495",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:21,2014-12-22 12:11:09,
881,1,SURYA TUBAL INDONESIA,SURYA TUBAL INDONESIA,"Jl. Raya Waru Km. 2,
Waru, Sidoarjo","Jl. Raya Waru Km. 2,
Waru, Sidoarjo",,SURYA TUBAL,"(031) 8533650, 8537097",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
882,1,SURYATAMA SEJATI,SURYATAMA SEJATI,"Jln. Raya Serang KM 25 No. G 52
Pasir - Balaraja Tangerang 
Banten","Jln. Raya Serang KM 25 No. G 52
Pasir - Balaraja Tangerang 
Banten",,SURYATAMA SEJATI,"Telp. 021-5950 850,  5950 144, Fax. 021-5950 820",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
883,1,SUWITO,SUWITO,JAKARTA,JAKARTA,,SUWITO,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
884,1,TANINDO GRAFIKA GRAPHIC ARTS SUPPLIER,TANINDO GRAFIKA GRAPHIC ARTS SUPPLIER,"Jl. Taman Seroja J - 2, Wisma Tropodo - Waru
Sidoardjo","Jl. Taman Seroja J - 2, Wisma Tropodo - Waru
Sidoardjo",,TANINDO,"+62 31 8672688, Fax +62 31 8675582",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
885,1,BAPAK TANTIONO,BAPAK TANTIONO,"Jl. Pulo Ayang Raya Blok III S/15
Kaw.Inds.Pulogadung, Jakarta Timur","Jl. Pulo Ayang Raya Blok III S/15
Kaw.Inds.Pulogadung, Jakarta Timur",,TANTIONO,021-94877369 / 081399553496,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
886,1,TEGUH SUKSES MANDIRI,TEGUH SUKSES MANDIRI,"Jl. Jelambar Utama VI No.45
Jakarta Barat","Jl. Jelambar Utama VI No.45
Jakarta Barat",63007587031000,TEGUH SUKSES,-,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:21,2014-12-22 12:11:10,
887,1,TERUNA GRAFICA,TERUNA GRAFICA,"Jl. Danau Sunter Barat A3 / 9, Sunter Podomoro, Jakarta Utara","Jl. Danau Sunter Barat A3 / 9, Sunter Podomoro, Jakarta Utara",,TERUNA GRAFICA,"(021) 682109, 6459887, Fax 682109",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:11,
888,1,TIMUR AGUNG,TIMUR AGUNG,"Jl. Kepu Timur 238, Jakarta Pusat","Jl. Kepu Timur 238, Jakarta Pusat",,TIMUR AGUNG,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:21,2014-12-22 12:11:11,
889,1,TOKO KERTAS MILENIA,TOKO KERTAS MILENIA,"Jl.Kanggraksan No.17 
Cirebon","Jl.Kanggraksan No.17 
Cirebon",,TOKO KERTAS MILENIA,0231-484981,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:11,
890,1,Toko Kertas Siliwangi,Toko Kertas Siliwangi,"Jl. Pramuka No. 10
Jakarta Timur","Jl. Pramuka No. 10
Jakarta Timur",,Toko Kertas Siliwang,Telp + Fax : 021 8582010,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:11,
891,1,PERCETAKAN TOMASU,PERCETAKAN TOMASU,"Jl. H. Yakub Saidi  No.13
Jatinegara , Jakarta Timur","Jl. H. Yakub Saidi  No.13
Jatinegara , Jakarta Timur",,TOMASU,(021) 8193907,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:11,
892,1,TOPCOM MULTIPAP,TOPCOM MULTIPAP,"Komp. Perkantoran Grogol Permai, Jl. Latumenten 19 Blok H - 14, Grogol Petamburan, Jakarta Barat","Grogol Permai No. 14 - 15,
Jakarta Barat",13524434036000,TOPCOM,(021) 5649162,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:11,
893,1,TOPPAN INDAH OFFSET PRINTING,TOPPAN INDAH OFFSET PRINTING,"Jl. Gajah Mada 162-C, 3rd Floor, Jakarta 11130","Jl. K. S. Tubun, Tangerang",,TOPPAN INDAH,"(021) 6253273, Fax : 6253277",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:11,
894,1,TRIBUN KALTIM,TRIBUN KALTIM,"Jl. Indrakila, Straat III Dalam Rt 52 No. 1 Balikpapan","Jl. Indrakila, Straat III Dalam Rt 52 No. 1 Balikpapan",,TRIBUN KALTIM,"(0542) 735015, Fax : 735013",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:12,
895,1,TRINITAS MULIA PERSADA,TRINITAS MULIA PERSADA,"Jl. Hasanudin 109
Salatiga","Jl. Hasanudin 109
Salatiga",,trinitas,(0298) 328017,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:12,
896,1,TRIO JAYA,TRIO JAYA,"Jl. Otista 68
Jakarta Timur","Jl. Otista 68
Jakarta Timur",,TRIO JAYA,"+62 21 8510123-111-007, fax +62 21 8520169",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:22,2014-12-22 12:11:12,
897,1,TRIOWARNA GEMPITA,TRIOWARNA GEMPITA,"Pluit Kencana Raya 64
Jakarta Utara","Pluit Kencana Raya 64
Jakarta Utara",,TRIO WARNA,(021) 6616118,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:22,2014-12-22 12:11:12,
898,1,TUNAS SEJAHETRA,TUNAS SEJAHETRA,"Jl. Baru No. 6, Kebayoran Lama 
Jakarta Selatan","Jl. Baru No. 6, Kebayoran Lama 
Jakarta Selatan",,TUNAS SEJAHTERA,021-42803484,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:12,
899,1,UNITUBES INDAH,UNITUBES INDAH,"Jl. Rungkut Industri I / 19,
Surabaya","Jl. Rungkut Industri I / 19,
Surabaya",,UNITUBES,"(031) 8417307, 8413114",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:12,
900,1,PERCETAKAN UTAMA,PERCETAKAN UTAMA,"Jl. Bumimas RT.02/05 Kel. Jatiuwung, Kec. Jatiuwung
 Kodya Tangerang 15137","Jl. Bumimas RT.02/05 Kel. Jatiuwung, Kec. Jatiuwung
 Kodya Tangerang 15137",0,UTAMA,"(021) 5916111, Fax : 5918111",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
901,1,VARIA MALTA,VARIA MALTA,"Jl. Kalibaru V No. 53, Jakarta Pusat","Jl. Kalibaru V No. 53, Jakarta Pusat",,VARIA MALTA,(021) 4221749,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
902,1,VBL MEDIA,VBL MEDIA,"Victory News Jl. CR H Mooy No. 17A
Kupang, NTT","Jl. Limau 1 No. 5
Gandaria
Jakarta Selatan

Jl. Rajawali 14 Blok HD No. 6-8
Pondok Aren, Bintaro Sektor 9",,VBL MEDIA,"Ibu Julie, siska(T.7269884 F.7269885)",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
903,1,VICTORY GRAFISINDO,VICTORY GRAFISINDO,Jl. Raya Pegangsaan II / 17 Km. 3 Jakarta Utara 14250,Jl. Raya Pegangsaan II / 17 Km. 3 Jakarta Utara 14250,,VICTORY GRAFISINDO,(021) 4603030,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
904,1,VISINDO ARTAPRINTING,VISINDO ARTAPRINTING,"Komp. Pergudangan Karya, Blok C No. 9 - 15
Jl. Raya Kamal Indah
Jakarta 11810","Komp. Pergudangan Karya, Blok C No. 9 - 15
Jl. Raya Kamal Indah
Jakarta 11810",,VISINDO,"+62 21 55951088, fax. +62 21 55951089/900",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
905,1,WAHANA JAVA SEMESTA INTERNATIONAL,WAHANA JAVA SEMESTA INTERNATIONAL,"Jl. Letnan Jidun No. 7
Kepanden Serang","Jl. Letnan Jidun No. 7
Kepanden Serang",,WAHANA BANTEN,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
906,1,WAHANA CIREBON PRESS INTERMEDIA,WAHANA CIREBON PRESS INTERMEDIA,"JL. Perjuangan No. 9
Cirebon 45153","JL. Perjuangan No. 9
Cirebon 45153",,WAHANA CIREBON,"231 483531, 483532. Fax +62 231 483533",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
907,1,WAHANA PRINTING,WAHANA PRINTING,"Jl. Meruya Ilir Raya No.5
Meruya Ilir, Kembangan,
Jakarta Barat 11620

Sebelum perumahan Intercon","Jl. Meruya Ilir Raya No.5
Meruya Ilir, Kembangan,
Jakarta Barat 11620",,wahanaprinting,T: 5847279 / 5860090 F:5840144,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
908,1,WAHYU DHARMA PERSADA,WAHYU DHARMA PERSADA,"Sunter Agung Podomoro Blok O1
Jl. Agung Timur 2 No. 50
Jakarta 14350","Sunter Agung Podomoro Blok O1
Jl. Agung Timur 2 No. 50
Jakarta 14350",,WAHYU DHARMA,"(021) 6510618, 6510843, fax. 65304418",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
909,1,WAHYU DHARMA PERKASA,WAHYU DHARMA PERKASA,"Jl. Agung Timur 2 No. 50 Blok O - 1
Sunter Agung Podomoro - Sunter","Jl. Agung Timur 2 No. 50 Blok O - 1
Sunter Agung Podomoro - Sunter",,WAHYU DHARMA PERKASA,(021) 6510618,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
910,1,SINERGI PRINTING,SINERGI PRINTING,"Jl. Fatmawati No. 51B
(samping grafika film)","Jl. Fatmawati No. 51B
(samping grafika film)",,WANDA GRAFIKA,"(021) 7509560, fax. 7695714",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:23,2014-12-22 12:11:13,
911,1,MULTI SINERGI,MULTI SINERGI,"Jl. RS Fatmawati No.7 B
Jakarta Selatan","Jl. Haji Batong I/54A,Terogong
Jakarta Selatan.",,WANDA GRAFIKA II,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
912,1,WARINGIN,WARINGIN,"Jl. Kebahagiaan Raya No. 69, Jakarta Barat 11140","Jl. Kebahagiaan Raya No. 69, Jakarta Barat 11140",,WARINGIN,"(021) 633 4305, 633 6375, 633 6376",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
913,1,WEB SISTIM SERVIS,WEB SISTIM SERVIS,"Jl. Hang Lekir VI No. 9
Jakarta 12120","Jl. Hang Lekir VI No. 9
Jakarta 12120",,WEB,"(021) 7392318, Fax : 7394645",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
914,1,WIBAWA MULIA ABADI,WIBAWA MULIA ABADI,"Delta Silicon Blok L 2 No. 11 -12,
Cikarang","Delta Silicon Blok L 2 No. 11 -12,
Cikarang",,WIBAWA MULIA,(021) 89908633,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
915,1,WIDYA SHINTA,WIDYA SHINTA,"Jl. Otto Iskandardinata No. 39, Jakarta Timur 13330","Jl. Otto Iskandardinata No. 39, Jakarta Timur 13330",,WIDYA,"(021) 8564145, Fax : 4701295",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
916,1,WIDYA WAHANA,WIDYA WAHANA,"Jl. Otto Iskandardinata 78 / 18
Jakarta Timur 13330","Jl. Otto Iskandardinata 78 / 18
Jakarta Timur 13330",,WIDYA WAHANA,"(021) 8196339, 8198431, fax. 8508222",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
917,1,WIKSON PERKASA,WIKSON PERKASA,"Jl. Pulo Asem Utara XI / 6, Jakarta 13220","Jl. Pulo Asem Utara No. 71, Jakarta 13220",,WIKSON,"(021) 4890770, 4750728, Fax : 4701295",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
918,1,WIN KARYA,WIN KARYA,"Jl. Penjernihan 11 No. 12
Jakarta Pusat","Jl. Penjernihan 11 No. 12
Jakarta Pusat",,WIN KARYA BERSAUDARA,"021 573 4548, 021 572 0158 fax 5749127",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
919,1,WIN KREASINDO,WIN KREASINDO,"Jl. Jelambar Selatan X No. 50 A
Jakarta Barat",Jl. Pakuon Blok G No. 12,,WIN KREASINDO,"(021) 5630029 / 5675035, fax 56978843",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:23,2014-12-22 12:11:14,
920,1,WISNU GRAFIKA,WISNU GRAFIKA,"Jl. Benda No. 12 D, Kemayoran
Jakarta Pusat","Jl. Benda No. 12 D, Kemayoran
Jakarta Pusat",0,WISNU GRAFIKA,"(021) 4247246, 70131029, 081314843690",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:24,2014-12-22 12:11:14,
921,1,WAHANA SEMESTA JAKARTA,WAHANA SEMESTA JAKARTA,"Jl. Letnan Jidun No. 7,
Kepanden Serang","Jl. Letnan Jidun No. 7,
Kepanden Serang",,WSI - Serang,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:24,2014-12-22 12:11:14,
922,1,WUJUD UNGGUL,WUJUD UNGGUL,"Bendul Merisi Selatan No. 17, Surabaya","Bendul Merisi Selatan No. 17, Surabaya",,WUJUD UNGGUL,"TELP. (031) 8434885, FAX : (031) 8436938",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:24,2014-12-22 12:11:14,
923,1,SAHABAT KURNIA,SAHABAT KURNIA,"Jl. Dwi Warna No. 7, Mangga Besar, Jakarta","Jl. Dwi Warna No. 7, Mangga Besar, Jakarta",,YUSMAN,(021) 6495339 Fax : 6490363,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:24,2014-12-22 12:11:15,
924,1,Carport,Carport,-,,,Vehicle,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
925,1,Marga Motor,Marga Motor,-,,,Vehicle,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
926,1,Mandala Dumastio,Mandala Dumastio,-,,,Ekspedisi,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
927,1,Toko Bangunan Graha Raya,Toko Bangunan Graha Raya,-,,,GA Supply,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
928,1,Sensen,Sensen,-,,,Ekspedisi,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
929,1,Haryono,Haryono,-,,,Tour & Travel,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:05,2014-12-22 12:11:23,
930,1,Bunda Gas,Bunda Gas,-,,,Production Consumables,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:23,
931,1,Printing Service Solution,,Komp. Mutiguna Blok a No. 2 Serpong Tangerang,,,,021 5399585,Suci Tanaja,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-04-06 21:22:59,
932,1,Chemifin Jaya Utama,Chemifin Jaya Utama,-,,,Chemlock 205 / Lem,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:24,
933,1,DS Chemport Malaysia,,"No.22 Jl. Jurunilai U1/20, Seksyen U1, Hicom Glenmarie Ind. Estate, 40150 Shah Alam - Selangor, Malaysia.
",,,Printing Chemicals,-,"Maslina Miselan, Iris Chong",,,False,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 14:23:54,
934,1,Indochemical Citra Kimia,Indochemical Citra Kimia,-,,,S003,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:24,
935,1,Inti Jaya Makmur,,"Jl. Kembang Murni 2 Blok L3 No. 1A, Puri Indah - Jakarta Barat
",,,"S006, S003",021-58355040,Anton,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 11:29:56,
936,1,Mitramedilab,Mitramedilab,-,,,Thermo Hygro Meter,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:24,
937,1,Multilab Adisurya Mandiri,,"Jl.Tanjung Selor No.7, Jakarta Pusat, 
",,,KCI Calibration Solution,021-63859557,Andre Pocris,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 11:41:27,
938,1,Mulya Adhi Paramita,,"Jl. Taman Pluit Kencana No. 6-7, Jakarta
",,,"S006,S003,S005",021-6621748,Angel ,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 11:29:08,
939,1,Pelita abadi Sentosa,Pelita abadi Sentosa,-,,,S006,-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:24,
940,1,Samchem Prasandha,Samchem Prasandha,-,,,"S006,S003,S005",-,,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2014-12-22 12:11:24,
941,1,Pro blanket bars GmbH,,"Siedlerstrabe 48 D-71126 Gaufelden, Germany
",,,Bars,-,"Mari Istepanian, Jon Gardner",,info@pro-blanketsbar.de,False,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 14:25:35,
942,1,Scarioni Stampaggi SNC,,"Via Brera 4/F I-27010 Zeccone ( PV ) , Italy
",,,Bars,-,Rossela,,,False,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 14:26:24,
943,1,Ekasurya Inout Indonesia,,"Jl. Tanjung No. 9 Komp. Multiguna Niaga 2 Lippo Cikarang - Bekasi
",,,Tesa HAF 8401,021-89906301,Lilik Winarti,,,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-01-14 11:39:54,
944,1,United Chemicals,,"Jl. Kesehatan No. 21
Jakarta",,,"A001, A003, A008",-,Yuni,"021 38901919, 021 38901909",,True,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-02-09 19:42:28,
945,1,Westland Gummiwerke GmbH & Co.KG,,"WestlandstraBe 6 D-49324 Melle, Germany
",,,"Compound, steel cores, wrap paper",-,Lars Dreyer,,,False,1,SUPPLIER,0,False,2014-12-19 11:31:06,2015-02-16 15:38:17,
946,1,HEIDELBERG MALAYSIA Sdn Bhd 367312-K,HEIDELBERG MALAYSIA Sdn Bhd 367312-K,"1A, Jalan 205, Petaling Jaya
Selangor Darul Ehsan 46050 MALAYSIA","1A, Jalan 205, Petaling Jaya
Selangor Darul Ehsan 46050 MALAYSIA",,HEIDELBERG MALAYSIA,603-7953 3288 fax:603-7953 3299,,,,False,1,CUSTOMER,30,True,2014-12-22 12:10:28,,2014-12-22 14:49:13
947,1,SOLUSI GRAFIKA PRATAMA,SOLUSI GRAFIKA PRATAMA,"JL.Sutrisno No.230 D/352 N
Medan 20216","JL.Sutrisno No.230 D/352 N
Medan 20216",27169507122000,BAPAK KEVIN,-,,,,True,1,CUSTOMER,0,False,2014-12-22 12:10:30,,
948,1,MEDIA TRIBUN YOGYA,MEDIA TRIBUN YOGYA,"Jl. Jend Sudirman No. 52 RT/RW : 03/10 Kotabaru 
Yogyakarta - 55224","Jl.Palmerah Barat No.35 Kel.Gelora
Kec.Tanag Abang
Jakarta Pusat 10270",30412597541000,MEDIA TRIBUN JOGJA,-,,,,True,1,CUSTOMER,0,False,2014-12-22 12:10:33,,
949,1,Kalimantan Mandiri,Kalimantan Mandiri,Jl. Pangeran Antasari No.40 Pangkalan Bun.Kalimantan Tengah,Jl. Pangeran Antasari No.40 Pangkalan Bun.Kalimantan Tengah,,Kalimantan Mandiri,"Tlp:(0532)28817,Fax:(0532)28818",,,,False,1,CUSTOMER,0,False,2014-12-22 12:10:34,,
950,1,HADI  WIHONO,HADI  WIHONO,Ruko Serpong Town Square Blok B No. 27 Panunggangan Utara Pinang Tangerang,Mitra abadi,27400803416000,HADI WIHONO-MITRA AB,-,,,,True,1,CUSTOMER,0,False,2014-12-22 12:10:35,2014-12-22 12:10:35,
